
  0%|                                                                                                            | 0/938 [00:00<?, ?it/s]
Loss=0.09369707107543945 Batch_id=313 Accuracy=98.62:  33%|######6             | 311/938 [00:11<00:24, 26.11it/s]
Loss=0.037315767258405685 Batch_id=314 Accuracy=98.62:  33%|######2            | 311/938 [00:11<00:24, 26.11it/s]
Loss=0.037315767258405685 Batch_id=314 Accuracy=98.62:  34%|######3            | 315/938 [00:11<00:22, 27.40it/s]
Loss=0.00867654662579298 Batch_id=315 Accuracy=98.62:  34%|######7             | 315/938 [00:11<00:22, 27.40it/s]
Loss=0.028424279764294624 Batch_id=316 Accuracy=98.62:  34%|######3            | 315/938 [00:11<00:22, 27.40it/s]
Loss=0.0443541519343853 Batch_id=317 Accuracy=98.62:  34%|#######              | 315/938 [00:11<00:22, 27.40it/s]
Loss=0.0443541519343853 Batch_id=317 Accuracy=98.62:  34%|#######1             | 318/938 [00:11<00:22, 27.47it/s]
Loss=0.0054877023212611675 Batch_id=318 Accuracy=98.63:  34%|######1           | 318/938 [00:11<00:22, 27.47it/s]
Loss=0.06258037686347961 Batch_id=319 Accuracy=98.63:  34%|######7             | 318/938 [00:11<00:22, 27.47it/s]
Loss=0.01679043285548687 Batch_id=320 Accuracy=98.63:  34%|######7             | 318/938 [00:12<00:22, 27.47it/s]
Loss=0.044451139867305756 Batch_id=321 Accuracy=98.63:  34%|######4            | 318/938 [00:12<00:22, 27.47it/s]
Loss=0.044451139867305756 Batch_id=321 Accuracy=98.63:  34%|######5            | 322/938 [00:12<00:22, 27.88it/s]
Loss=0.10023969411849976 Batch_id=322 Accuracy=98.63:  34%|######8             | 322/938 [00:12<00:22, 27.88it/s]
Loss=0.04550520330667496 Batch_id=323 Accuracy=98.63:  34%|######8             | 322/938 [00:12<00:22, 27.88it/s]
Loss=0.06483764201402664 Batch_id=324 Accuracy=98.62:  34%|######8             | 322/938 [00:12<00:22, 27.88it/s]
Loss=0.034466180950403214 Batch_id=325 Accuracy=98.62:  34%|######5            | 322/938 [00:12<00:22, 27.88it/s]
Loss=0.034466180950403214 Batch_id=325 Accuracy=98.62:  35%|######6            | 326/938 [00:12<00:21, 28.62it/s]
Loss=0.015773877501487732 Batch_id=326 Accuracy=98.62:  35%|######6            | 326/938 [00:12<00:21, 28.62it/s]
Loss=0.031511466950178146 Batch_id=327 Accuracy=98.62:  35%|######6            | 326/938 [00:12<00:21, 28.62it/s]
Loss=0.037165623158216476 Batch_id=328 Accuracy=98.62:  35%|######6            | 326/938 [00:12<00:21, 28.62it/s]
Loss=0.037165623158216476 Batch_id=328 Accuracy=98.62:  35%|######6            | 329/938 [00:12<00:22, 27.45it/s]
Loss=0.020240765064954758 Batch_id=329 Accuracy=98.63:  35%|######6            | 329/938 [00:12<00:22, 27.45it/s]
Loss=0.027835799381136894 Batch_id=330 Accuracy=98.63:  35%|######6            | 329/938 [00:12<00:22, 27.45it/s]
Loss=0.03828911855816841 Batch_id=331 Accuracy=98.63:  35%|#######             | 329/938 [00:12<00:22, 27.45it/s]
Loss=0.03828911855816841 Batch_id=331 Accuracy=98.63:  35%|#######             | 332/938 [00:12<00:22, 27.26it/s]
Loss=0.02039116807281971 Batch_id=332 Accuracy=98.63:  35%|#######             | 332/938 [00:12<00:22, 27.26it/s]
Loss=0.02236480452120304 Batch_id=333 Accuracy=98.63:  35%|#######             | 332/938 [00:12<00:22, 27.26it/s]
Loss=0.038909927010536194 Batch_id=334 Accuracy=98.63:  35%|######7            | 332/938 [00:12<00:22, 27.26it/s]
Loss=0.038909927010536194 Batch_id=334 Accuracy=98.63:  36%|######7            | 335/938 [00:12<00:25, 23.84it/s]
Loss=0.059490956366062164 Batch_id=335 Accuracy=98.63:  36%|######7            | 335/938 [00:12<00:25, 23.84it/s]
Loss=0.06874026358127594 Batch_id=336 Accuracy=98.63:  36%|#######1            | 335/938 [00:12<00:25, 23.84it/s]
Loss=0.057771917432546616 Batch_id=337 Accuracy=98.63:  36%|######7            | 335/938 [00:12<00:25, 23.84it/s]
Loss=0.057771917432546616 Batch_id=337 Accuracy=98.63:  36%|######8            | 338/938 [00:12<00:25, 23.70it/s]
Loss=0.03822367638349533 Batch_id=338 Accuracy=98.63:  36%|#######2            | 338/938 [00:12<00:25, 23.70it/s]
Loss=0.017157480120658875 Batch_id=339 Accuracy=98.64:  36%|######8            | 338/938 [00:12<00:25, 23.70it/s]
Loss=0.16579975187778473 Batch_id=340 Accuracy=98.63:  36%|#######2            | 338/938 [00:12<00:25, 23.70it/s]
Loss=0.16579975187778473 Batch_id=340 Accuracy=98.63:  36%|#######2            | 341/938 [00:12<00:23, 24.93it/s]
Loss=0.07400202006101608 Batch_id=341 Accuracy=98.62:  36%|#######2            | 341/938 [00:12<00:23, 24.93it/s]
Loss=0.07772863656282425 Batch_id=342 Accuracy=98.62:  36%|#######2            | 341/938 [00:12<00:23, 24.93it/s]
Loss=0.02056567370891571 Batch_id=343 Accuracy=98.62:  36%|#######2            | 341/938 [00:12<00:23, 24.93it/s]
Loss=0.01706358604133129 Batch_id=344 Accuracy=98.62:  36%|#######2            | 341/938 [00:12<00:23, 24.93it/s]
Loss=0.01706358604133129 Batch_id=344 Accuracy=98.62:  37%|#######3            | 345/938 [00:12<00:22, 26.01it/s]
Loss=0.023860052227973938 Batch_id=345 Accuracy=98.62:  37%|######9            | 345/938 [00:13<00:22, 26.01it/s]
Loss=0.022761911153793335 Batch_id=346 Accuracy=98.63:  37%|######9            | 345/938 [00:13<00:22, 26.01it/s]
Loss=0.08863086253404617 Batch_id=347 Accuracy=98.62:  37%|#######3            | 345/938 [00:13<00:22, 26.01it/s]
Loss=0.08863086253404617 Batch_id=347 Accuracy=98.62:  37%|#######4            | 348/938 [00:13<00:22, 25.99it/s]
Loss=0.03895602002739906 Batch_id=348 Accuracy=98.62:  37%|#######4            | 348/938 [00:13<00:22, 25.99it/s]
Loss=0.03083192929625511 Batch_id=349 Accuracy=98.62:  37%|#######4            | 348/938 [00:13<00:22, 25.99it/s]
Loss=0.037618089467287064 Batch_id=350 Accuracy=98.62:  37%|#######            | 348/938 [00:13<00:22, 25.99it/s]
Loss=0.037618089467287064 Batch_id=350 Accuracy=98.62:  37%|#######1           | 351/938 [00:13<00:24, 24.00it/s]
Loss=0.02689044363796711 Batch_id=351 Accuracy=98.62:  37%|#######4            | 351/938 [00:13<00:24, 24.00it/s]
Loss=0.11839184165000916 Batch_id=352 Accuracy=98.62:  37%|#######4            | 351/938 [00:13<00:24, 24.00it/s]
Loss=0.04353044927120209 Batch_id=353 Accuracy=98.62:  37%|#######4            | 351/938 [00:13<00:24, 24.00it/s]
Loss=0.04353044927120209 Batch_id=353 Accuracy=98.62:  38%|#######5            | 354/938 [00:13<00:24, 23.89it/s]
Loss=0.07673978060483932 Batch_id=354 Accuracy=98.62:  38%|#######5            | 354/938 [00:13<00:24, 23.89it/s]
Loss=0.029577551409602165 Batch_id=355 Accuracy=98.62:  38%|#######1           | 354/938 [00:13<00:24, 23.89it/s]
Loss=0.029964827001094818 Batch_id=356 Accuracy=98.62:  38%|#######1           | 354/938 [00:13<00:24, 23.89it/s]
Loss=0.029964827001094818 Batch_id=356 Accuracy=98.62:  38%|#######2           | 357/938 [00:13<00:24, 23.88it/s]
Loss=0.031882744282484055 Batch_id=357 Accuracy=98.62:  38%|#######2           | 357/938 [00:13<00:24, 23.88it/s]
Loss=0.05145524814724922 Batch_id=358 Accuracy=98.62:  38%|#######6            | 357/938 [00:13<00:24, 23.88it/s]
Loss=0.026357294991612434 Batch_id=359 Accuracy=98.62:  38%|#######2           | 357/938 [00:13<00:24, 23.88it/s]
Loss=0.026357294991612434 Batch_id=359 Accuracy=98.62:  38%|#######2           | 360/938 [00:13<00:24, 23.30it/s]
Loss=0.0077778189443051815 Batch_id=360 Accuracy=98.62:  38%|######9           | 360/938 [00:13<00:24, 23.30it/s]
Loss=0.006900510750710964 Batch_id=361 Accuracy=98.63:  38%|#######2           | 360/938 [00:13<00:24, 23.30it/s]
Loss=0.029645755887031555 Batch_id=362 Accuracy=98.63:  38%|#######2           | 360/938 [00:13<00:24, 23.30it/s]
Loss=0.029645755887031555 Batch_id=362 Accuracy=98.63:  39%|#######3           | 363/938 [00:13<00:28, 20.30it/s]
Loss=0.024485642090439796 Batch_id=363 Accuracy=98.63:  39%|#######3           | 363/938 [00:13<00:28, 20.30it/s]
Loss=0.08242245018482208 Batch_id=364 Accuracy=98.62:  39%|#######7            | 363/938 [00:13<00:28, 20.30it/s]
Loss=0.1581972986459732 Batch_id=365 Accuracy=98.61:  39%|########1            | 363/938 [00:13<00:28, 20.30it/s]
Loss=0.1581972986459732 Batch_id=365 Accuracy=98.61:  39%|########1            | 366/938 [00:13<00:27, 20.72it/s]
Loss=0.019435428082942963 Batch_id=366 Accuracy=98.61:  39%|#######4           | 366/938 [00:14<00:27, 20.72it/s]
Loss=0.026005418971180916 Batch_id=367 Accuracy=98.61:  39%|#######4           | 366/938 [00:14<00:27, 20.72it/s]
Loss=0.009090854786336422 Batch_id=368 Accuracy=98.61:  39%|#######4           | 366/938 [00:14<00:27, 20.72it/s]
Loss=0.009090854786336422 Batch_id=368 Accuracy=98.61:  39%|#######4           | 369/938 [00:14<00:26, 21.83it/s]
Loss=0.05237167701125145 Batch_id=369 Accuracy=98.61:  39%|#######8            | 369/938 [00:14<00:26, 21.83it/s]
Loss=0.017703963443636894 Batch_id=370 Accuracy=98.61:  39%|#######4           | 369/938 [00:14<00:26, 21.83it/s]
Loss=0.029049118980765343 Batch_id=371 Accuracy=98.62:  39%|#######4           | 369/938 [00:14<00:26, 21.83it/s]
Loss=0.06588026136159897 Batch_id=372 Accuracy=98.61:  39%|#######8            | 369/938 [00:14<00:26, 21.83it/s]
Loss=0.06588026136159897 Batch_id=372 Accuracy=98.61:  40%|#######9            | 373/938 [00:14<00:23, 23.65it/s]
Loss=0.07850339263677597 Batch_id=373 Accuracy=98.61:  40%|#######9            | 373/938 [00:14<00:23, 23.65it/s]
Loss=0.01707121916115284 Batch_id=374 Accuracy=98.61:  40%|#######9            | 373/938 [00:14<00:23, 23.65it/s]
Loss=0.09233279526233673 Batch_id=375 Accuracy=98.60:  40%|#######9            | 373/938 [00:14<00:23, 23.65it/s]
Loss=0.024246588349342346 Batch_id=376 Accuracy=98.60:  40%|#######5           | 373/938 [00:14<00:23, 23.65it/s]
Loss=0.024246588349342346 Batch_id=376 Accuracy=98.60:  40%|#######6           | 377/938 [00:14<00:21, 25.91it/s]
Loss=0.017053278163075447 Batch_id=377 Accuracy=98.61:  40%|#######6           | 377/938 [00:14<00:21, 25.91it/s]
Loss=0.0380215048789978 Batch_id=378 Accuracy=98.61:  40%|########4            | 377/938 [00:14<00:21, 25.91it/s]
Loss=0.01282471977174282 Batch_id=379 Accuracy=98.61:  40%|########            | 377/938 [00:14<00:21, 25.91it/s]
Loss=0.01282471977174282 Batch_id=379 Accuracy=98.61:  41%|########1           | 380/938 [00:14<00:22, 24.47it/s]
Loss=0.08913522213697433 Batch_id=380 Accuracy=98.60:  41%|########1           | 380/938 [00:14<00:22, 24.47it/s]
Loss=0.014858166687190533 Batch_id=381 Accuracy=98.61:  41%|#######6           | 380/938 [00:14<00:22, 24.47it/s]
Loss=0.061567142605781555 Batch_id=382 Accuracy=98.60:  41%|#######6           | 380/938 [00:14<00:22, 24.47it/s]
Loss=0.061567142605781555 Batch_id=382 Accuracy=98.60:  41%|#######7           | 383/938 [00:14<00:24, 22.93it/s]
Loss=0.01558617502450943 Batch_id=383 Accuracy=98.61:  41%|########1           | 383/938 [00:14<00:24, 22.93it/s]
Loss=0.031386930495500565 Batch_id=384 Accuracy=98.61:  41%|#######7           | 383/938 [00:14<00:24, 22.93it/s]
Loss=0.04799246788024902 Batch_id=385 Accuracy=98.61:  41%|########1           | 383/938 [00:14<00:24, 22.93it/s]
Loss=0.04799246788024902 Batch_id=385 Accuracy=98.61:  41%|########2           | 386/938 [00:14<00:24, 22.88it/s]
Loss=0.037694308906793594 Batch_id=386 Accuracy=98.61:  41%|#######8           | 386/938 [00:14<00:24, 22.88it/s]
Loss=0.08908578753471375 Batch_id=387 Accuracy=98.60:  41%|########2           | 386/938 [00:14<00:24, 22.88it/s]
Loss=0.07366913557052612 Batch_id=388 Accuracy=98.60:  41%|########2           | 386/938 [00:14<00:24, 22.88it/s]
Loss=0.07366913557052612 Batch_id=388 Accuracy=98.60:  41%|########2           | 389/938 [00:14<00:23, 23.40it/s]
Loss=0.022667795419692993 Batch_id=389 Accuracy=98.60:  41%|#######8           | 389/938 [00:14<00:23, 23.40it/s]
Loss=0.023992182686924934 Batch_id=390 Accuracy=98.60:  41%|#######8           | 389/938 [00:14<00:23, 23.40it/s]
Loss=0.025078577920794487 Batch_id=391 Accuracy=98.60:  41%|#######8           | 389/938 [00:15<00:23, 23.40it/s]
Loss=0.025078577920794487 Batch_id=391 Accuracy=98.60:  42%|#######9           | 392/938 [00:15<00:22, 23.77it/s]
Loss=0.005695050582289696 Batch_id=392 Accuracy=98.60:  42%|#######9           | 392/938 [00:15<00:22, 23.77it/s]
Loss=0.02443140745162964 Batch_id=393 Accuracy=98.61:  42%|########3           | 392/938 [00:15<00:22, 23.77it/s]
Loss=0.010729583911597729 Batch_id=394 Accuracy=98.61:  42%|#######9           | 392/938 [00:15<00:22, 23.77it/s]
Loss=0.010729583911597729 Batch_id=394 Accuracy=98.61:  42%|########           | 395/938 [00:15<00:22, 23.82it/s]
Loss=0.02764648199081421 Batch_id=395 Accuracy=98.62:  42%|########4           | 395/938 [00:15<00:22, 23.82it/s]
Loss=0.06551941484212875 Batch_id=396 Accuracy=98.61:  42%|########4           | 395/938 [00:15<00:22, 23.82it/s]
Loss=0.057652391493320465 Batch_id=397 Accuracy=98.61:  42%|########           | 395/938 [00:15<00:22, 23.82it/s]
Loss=0.057652391493320465 Batch_id=397 Accuracy=98.61:  42%|########           | 398/938 [00:15<00:21, 24.99it/s]
Loss=0.07109205424785614 Batch_id=398 Accuracy=98.60:  42%|########4           | 398/938 [00:15<00:21, 24.99it/s]
Loss=0.0588674359023571 Batch_id=399 Accuracy=98.60:  42%|########9            | 398/938 [00:15<00:21, 24.99it/s]
Loss=0.013176055625081062 Batch_id=400 Accuracy=98.60:  42%|########           | 398/938 [00:15<00:21, 24.99it/s]
Loss=0.013176055625081062 Batch_id=400 Accuracy=98.60:  43%|########1          | 401/938 [00:15<00:20, 25.64it/s]
Loss=0.029628021642565727 Batch_id=401 Accuracy=98.60:  43%|########1          | 401/938 [00:15<00:20, 25.64it/s]
Loss=0.018552269786596298 Batch_id=402 Accuracy=98.60:  43%|########1          | 401/938 [00:15<00:20, 25.64it/s]
Loss=0.06181048974394798 Batch_id=403 Accuracy=98.60:  43%|########5           | 401/938 [00:15<00:20, 25.64it/s]
Loss=0.06181048974394798 Batch_id=403 Accuracy=98.60:  43%|########6           | 404/938 [00:15<00:20, 26.54it/s]
Loss=0.129041388630867 Batch_id=404 Accuracy=98.60:  43%|#########4            | 404/938 [00:15<00:20, 26.54it/s]
Loss=0.018380165100097656 Batch_id=405 Accuracy=98.61:  43%|########1          | 404/938 [00:15<00:20, 26.54it/s]
Loss=0.03126879408955574 Batch_id=406 Accuracy=98.61:  43%|########6           | 404/938 [00:15<00:20, 26.54it/s]
Loss=0.03126879408955574 Batch_id=406 Accuracy=98.61:  43%|########6           | 407/938 [00:15<00:22, 23.94it/s]
Loss=0.008374201133847237 Batch_id=407 Accuracy=98.61:  43%|########2          | 407/938 [00:15<00:22, 23.94it/s]
Loss=0.01795896515250206 Batch_id=408 Accuracy=98.61:  43%|########6           | 407/938 [00:15<00:22, 23.94it/s]
Loss=0.0813189372420311 Batch_id=409 Accuracy=98.61:  43%|#########1           | 407/938 [00:15<00:22, 23.94it/s]
Loss=0.0813189372420311 Batch_id=409 Accuracy=98.61:  44%|#########1           | 410/938 [00:15<00:21, 24.15it/s]
Loss=0.03518876060843468 Batch_id=410 Accuracy=98.61:  44%|########7           | 410/938 [00:15<00:21, 24.15it/s]
Loss=0.027000147849321365 Batch_id=411 Accuracy=98.61:  44%|########3          | 410/938 [00:15<00:21, 24.15it/s]
Loss=0.07257905602455139 Batch_id=412 Accuracy=98.61:  44%|########7           | 410/938 [00:15<00:21, 24.15it/s]
Loss=0.07257905602455139 Batch_id=412 Accuracy=98.61:  44%|########8           | 413/938 [00:15<00:21, 24.97it/s]
Loss=0.058076098561286926 Batch_id=413 Accuracy=98.61:  44%|########3          | 413/938 [00:15<00:21, 24.97it/s]
Loss=0.034766972064971924 Batch_id=414 Accuracy=98.61:  44%|########3          | 413/938 [00:15<00:21, 24.97it/s]
Loss=0.013025921769440174 Batch_id=415 Accuracy=98.61:  44%|########3          | 413/938 [00:15<00:21, 24.97it/s]
Loss=0.013025921769440174 Batch_id=415 Accuracy=98.61:  44%|########4          | 416/938 [00:15<00:20, 25.19it/s]
Loss=0.024019604548811913 Batch_id=416 Accuracy=98.61:  44%|########4          | 416/938 [00:16<00:20, 25.19it/s]
Loss=0.033663153648376465 Batch_id=417 Accuracy=98.61:  44%|########4          | 416/938 [00:16<00:20, 25.19it/s]
Loss=0.004834955558180809 Batch_id=418 Accuracy=98.62:  44%|########4          | 416/938 [00:16<00:20, 25.19it/s]
Loss=0.004834955558180809 Batch_id=418 Accuracy=98.62:  45%|########4          | 419/938 [00:16<00:22, 22.65it/s]
Loss=0.011449765413999557 Batch_id=419 Accuracy=98.62:  45%|########4          | 419/938 [00:16<00:22, 22.65it/s]
Loss=0.01721743680536747 Batch_id=420 Accuracy=98.62:  45%|########9           | 419/938 [00:16<00:22, 22.65it/s]
Loss=0.01575501635670662 Batch_id=421 Accuracy=98.63:  45%|########9           | 419/938 [00:16<00:22, 22.65it/s]
Loss=0.01575501635670662 Batch_id=421 Accuracy=98.63:  45%|########9           | 422/938 [00:16<00:22, 23.45it/s]
Loss=0.014431851916015148 Batch_id=422 Accuracy=98.63:  45%|########5          | 422/938 [00:16<00:22, 23.45it/s]
Loss=0.026959573850035667 Batch_id=423 Accuracy=98.63:  45%|########5          | 422/938 [00:16<00:22, 23.45it/s]
Loss=0.13915511965751648 Batch_id=424 Accuracy=98.62:  45%|########9           | 422/938 [00:16<00:22, 23.45it/s]
Loss=0.023649318143725395 Batch_id=425 Accuracy=98.63:  45%|########5          | 422/938 [00:16<00:22, 23.45it/s]
Loss=0.023649318143725395 Batch_id=425 Accuracy=98.63:  45%|########6          | 426/938 [00:16<00:19, 25.78it/s]
Loss=0.0367492251098156 Batch_id=426 Accuracy=98.63:  45%|#########5           | 426/938 [00:16<00:19, 25.78it/s]
Loss=0.045820027589797974 Batch_id=427 Accuracy=98.63:  45%|########6          | 426/938 [00:16<00:19, 25.78it/s]
Loss=0.11789394915103912 Batch_id=428 Accuracy=98.63:  45%|#########           | 426/938 [00:16<00:19, 25.78it/s]
Loss=0.026537468656897545 Batch_id=429 Accuracy=98.63:  45%|########6          | 426/938 [00:16<00:19, 25.78it/s]
Loss=0.026537468656897545 Batch_id=429 Accuracy=98.63:  46%|########7          | 430/938 [00:16<00:18, 27.59it/s]
Loss=0.008082961663603783 Batch_id=430 Accuracy=98.63:  46%|########7          | 430/938 [00:16<00:18, 27.59it/s]
Loss=0.02672388404607773 Batch_id=431 Accuracy=98.63:  46%|#########1          | 430/938 [00:16<00:18, 27.59it/s]
Loss=0.012999264523386955 Batch_id=432 Accuracy=98.64:  46%|########7          | 430/938 [00:16<00:18, 27.59it/s]
Loss=0.012999264523386955 Batch_id=432 Accuracy=98.64:  46%|########7          | 433/938 [00:16<00:18, 27.55it/s]
Loss=0.05333149433135986 Batch_id=433 Accuracy=98.64:  46%|#########2          | 433/938 [00:16<00:18, 27.55it/s]
Loss=0.031146695837378502 Batch_id=434 Accuracy=98.64:  46%|########7          | 433/938 [00:16<00:18, 27.55it/s]
Loss=0.08918171375989914 Batch_id=435 Accuracy=98.63:  46%|#########2          | 433/938 [00:16<00:18, 27.55it/s]
Loss=0.08918171375989914 Batch_id=435 Accuracy=98.63:  46%|#########2          | 436/938 [00:16<00:20, 24.99it/s]
Loss=0.03689717873930931 Batch_id=436 Accuracy=98.63:  46%|#########2          | 436/938 [00:16<00:20, 24.99it/s]
Loss=0.018762385472655296 Batch_id=437 Accuracy=98.63:  46%|########8          | 436/938 [00:16<00:20, 24.99it/s]
Loss=0.02094738930463791 Batch_id=438 Accuracy=98.63:  46%|#########2          | 436/938 [00:16<00:20, 24.99it/s]
Loss=0.02094738930463791 Batch_id=438 Accuracy=98.63:  47%|#########3          | 439/938 [00:16<00:19, 25.10it/s]
Loss=0.016001436859369278 Batch_id=439 Accuracy=98.64:  47%|########8          | 439/938 [00:16<00:19, 25.10it/s]
Loss=0.014419006183743477 Batch_id=440 Accuracy=98.64:  47%|########8          | 439/938 [00:16<00:19, 25.10it/s]
Loss=0.002517586573958397 Batch_id=441 Accuracy=98.64:  47%|########8          | 439/938 [00:17<00:19, 25.10it/s]
Loss=0.002517586573958397 Batch_id=441 Accuracy=98.64:  47%|########9          | 442/938 [00:17<00:19, 24.89it/s]
Loss=0.07112812250852585 Batch_id=442 Accuracy=98.64:  47%|#########4          | 442/938 [00:17<00:19, 24.89it/s]
Loss=0.06877537816762924 Batch_id=443 Accuracy=98.64:  47%|#########4          | 442/938 [00:17<00:19, 24.89it/s]
Loss=0.02741069160401821 Batch_id=444 Accuracy=98.64:  47%|#########4          | 442/938 [00:17<00:19, 24.89it/s]
Loss=0.02741069160401821 Batch_id=444 Accuracy=98.64:  47%|#########4          | 445/938 [00:17<00:19, 24.98it/s]
Loss=0.009877800941467285 Batch_id=445 Accuracy=98.64:  47%|#########          | 445/938 [00:17<00:19, 24.98it/s]
Loss=0.07665898650884628 Batch_id=446 Accuracy=98.64:  47%|#########4          | 445/938 [00:17<00:19, 24.98it/s]
Loss=0.05996571481227875 Batch_id=447 Accuracy=98.64:  47%|#########4          | 445/938 [00:17<00:19, 24.98it/s]
Loss=0.03907572105526924 Batch_id=448 Accuracy=98.64:  47%|#########4          | 445/938 [00:17<00:19, 24.98it/s]
Loss=0.03907572105526924 Batch_id=448 Accuracy=98.64:  48%|#########5          | 449/938 [00:17<00:18, 26.11it/s]
Loss=0.04950479418039322 Batch_id=449 Accuracy=98.65:  48%|#########5          | 449/938 [00:17<00:18, 26.11it/s]
Loss=0.007251421455293894 Batch_id=450 Accuracy=98.65:  48%|#########          | 449/938 [00:17<00:18, 26.11it/s]
Loss=0.0747436061501503 Batch_id=451 Accuracy=98.64:  48%|##########           | 449/938 [00:17<00:18, 26.11it/s]
Loss=0.016256362199783325 Batch_id=452 Accuracy=98.64:  48%|#########          | 449/938 [00:17<00:18, 26.11it/s]
Loss=0.016256362199783325 Batch_id=452 Accuracy=98.64:  48%|#########1         | 453/938 [00:17<00:20, 23.44it/s]
Loss=0.062177982181310654 Batch_id=453 Accuracy=98.64:  48%|#########1         | 453/938 [00:17<00:20, 23.44it/s]
Loss=0.04689225181937218 Batch_id=454 Accuracy=98.64:  48%|#########6          | 453/938 [00:17<00:20, 23.44it/s]
Loss=0.052145250141620636 Batch_id=455 Accuracy=98.64:  48%|#########1         | 453/938 [00:17<00:20, 23.44it/s]
Loss=0.052145250141620636 Batch_id=455 Accuracy=98.64:  49%|#########2         | 456/938 [00:17<00:19, 24.19it/s]
Loss=0.05696898698806763 Batch_id=456 Accuracy=98.64:  49%|#########7          | 456/938 [00:17<00:19, 24.19it/s]
Loss=0.059081025421619415 Batch_id=457 Accuracy=98.64:  49%|#########2         | 456/938 [00:17<00:19, 24.19it/s]
Loss=0.07503756880760193 Batch_id=458 Accuracy=98.63:  49%|#########7          | 456/938 [00:17<00:19, 24.19it/s]
Loss=0.027098242193460464 Batch_id=459 Accuracy=98.63:  49%|#########2         | 456/938 [00:17<00:19, 24.19it/s]
Loss=0.027098242193460464 Batch_id=459 Accuracy=98.63:  49%|#########3         | 460/938 [00:17<00:17, 26.57it/s]
Loss=0.03975376486778259 Batch_id=460 Accuracy=98.63:  49%|#########8          | 460/938 [00:17<00:17, 26.57it/s]
Loss=0.05821530520915985 Batch_id=461 Accuracy=98.63:  49%|#########8          | 460/938 [00:17<00:17, 26.57it/s]
Loss=0.03533443808555603 Batch_id=462 Accuracy=98.63:  49%|#########8          | 460/938 [00:17<00:17, 26.57it/s]
Loss=0.03533443808555603 Batch_id=462 Accuracy=98.63:  49%|#########8          | 463/938 [00:17<00:17, 26.76it/s]
Loss=0.07778172194957733 Batch_id=463 Accuracy=98.63:  49%|#########8          | 463/938 [00:17<00:17, 26.76it/s]
Loss=0.005368761718273163 Batch_id=464 Accuracy=98.63:  49%|#########3         | 463/938 [00:17<00:17, 26.76it/s]
Loss=0.13790132105350494 Batch_id=465 Accuracy=98.63:  49%|#########8          | 463/938 [00:17<00:17, 26.76it/s]
Loss=0.009777937084436417 Batch_id=466 Accuracy=98.63:  49%|#########3         | 463/938 [00:17<00:17, 26.76it/s]
Loss=0.009777937084436417 Batch_id=466 Accuracy=98.63:  50%|#########4         | 467/938 [00:17<00:16, 28.26it/s]
Loss=0.04391344264149666 Batch_id=467 Accuracy=98.63:  50%|#########9          | 467/938 [00:17<00:16, 28.26it/s]
Loss=0.03197215124964714 Batch_id=468 Accuracy=98.63:  50%|#########9          | 467/938 [00:18<00:16, 28.26it/s]
Loss=0.028505295515060425 Batch_id=469 Accuracy=98.64:  50%|#########4         | 467/938 [00:18<00:16, 28.26it/s]
Loss=0.0638754814863205 Batch_id=470 Accuracy=98.63:  50%|##########4          | 467/938 [00:18<00:16, 28.26it/s]
Loss=0.0638754814863205 Batch_id=470 Accuracy=98.63:  50%|##########5          | 471/938 [00:18<00:15, 29.34it/s]
Loss=0.07783772796392441 Batch_id=471 Accuracy=98.63:  50%|##########          | 471/938 [00:18<00:15, 29.34it/s]
Loss=0.06178132817149162 Batch_id=472 Accuracy=98.63:  50%|##########          | 471/938 [00:18<00:15, 29.34it/s]
Loss=0.015158153139054775 Batch_id=473 Accuracy=98.63:  50%|#########5         | 471/938 [00:18<00:15, 29.34it/s]
Loss=0.015158153139054775 Batch_id=473 Accuracy=98.63:  51%|#########6         | 474/938 [00:18<00:16, 28.60it/s]
Loss=0.022186998277902603 Batch_id=474 Accuracy=98.63:  51%|#########6         | 474/938 [00:18<00:16, 28.60it/s]
Loss=0.037262219935655594 Batch_id=475 Accuracy=98.63:  51%|#########6         | 474/938 [00:18<00:16, 28.60it/s]
Loss=0.018806185573339462 Batch_id=476 Accuracy=98.63:  51%|#########6         | 474/938 [00:18<00:16, 28.60it/s]
Loss=0.018806185573339462 Batch_id=476 Accuracy=98.63:  51%|#########6         | 477/938 [00:18<00:16, 28.60it/s]
Loss=0.031055796891450882 Batch_id=477 Accuracy=98.64:  51%|#########6         | 477/938 [00:18<00:16, 28.60it/s]
Loss=0.030070293694734573 Batch_id=478 Accuracy=98.64:  51%|#########6         | 477/938 [00:18<00:16, 28.60it/s]
Loss=0.06753800064325333 Batch_id=479 Accuracy=98.63:  51%|##########1         | 477/938 [00:18<00:16, 28.60it/s]
Loss=0.06753800064325333 Batch_id=479 Accuracy=98.63:  51%|##########2         | 480/938 [00:18<00:18, 24.95it/s]
Loss=0.019304677844047546 Batch_id=480 Accuracy=98.64:  51%|#########7         | 480/938 [00:18<00:18, 24.95it/s]
Loss=0.008101253770291805 Batch_id=481 Accuracy=98.64:  51%|#########7         | 480/938 [00:18<00:18, 24.95it/s]
Loss=0.01178806647658348 Batch_id=482 Accuracy=98.64:  51%|##########2         | 480/938 [00:18<00:18, 24.95it/s]
Loss=0.01178806647658348 Batch_id=482 Accuracy=98.64:  51%|##########2         | 483/938 [00:18<00:19, 23.28it/s]
